Source,Target,source.type,target.type,abs.r,r,p.n,p
LesionType,MEgoldenrod4,CT,trans,0.413201663243556,-0.413201663243556,neg,0.0136202720176967
LesionType,MEgreen3,CT,trans,0.441503147027361,-0.441503147027361,neg,0.0079290220421548
LesionType,MEhotpink4,CT,trans,0.452823740540883,-0.452823740540883,neg,0.00630493264933238
LesionType,MEkhaki2,CT,trans,0.498106114594971,-0.498106114594971,neg,0.00232640735114666
LesionType,MElightgoldenrod3,CT,trans,0.4358428502706,-0.4358428502706,neg,0.00886688104226447
LesionType,MElightpink4,CT,trans,0.447163443784122,0.447163443784122,pos,0.00707719419423669
LesionType,MEmagenta1,CT,trans,0.464144334054405,-0.464144334054405,neg,0.00497497317561367
LesionType,MEmediumblue,CT,trans,0.452823740540883,-0.452823740540883,neg,0.00630493264933238
LesionType,MEolivedrab3,CT,trans,0.407541366486795,-0.407541366486795,neg,0.0150976365852434
LesionType,MEroyalblue2,CT,trans,0.452823740540883,-0.452823740540883,neg,0.00630493264933238
LesionType,MEsnow,CT,trans,0.401881069730034,-0.401881069730034,neg,0.0167072657035008
LesionType,MEturquoise4,CT,trans,0.418861960000317,-0.418861960000317,neg,0.0122665767840473
LesionType,MEwhitesmoke,CT,trans,0.418861960000317,-0.418861960000317,neg,0.0122665767840473
MaxDiameter,MEantiquewhite,CT,trans,0.487575820780212,-0.487575820780212,neg,0.00296905687066626
MaxDiameter,MEantiquewhite4,CT,trans,0.539805921838687,0.539805921838687,pos,0.00081757590198759
MaxDiameter,MEaquamarine1,CT,trans,0.493695423901504,-0.493695423901504,neg,0.00257906248177844
MaxDiameter,MEbisque4,CT,trans,0.458970234096959,-0.458970234096959,neg,0.00554932875132946
MaxDiameter,MEblue2,CT,trans,0.52842061370605,0.52842061370605,pos,0.0011023250968256
MaxDiameter,MEblue4,CT,trans,0.538525074673766,-0.538525074673766,neg,0.000845973957493772
MaxDiameter,MEcoral4,CT,trans,0.453562212733956,-0.453562212733956,neg,0.00620972247180264
MaxDiameter,MEcornsilk,CT,trans,0.515185193001858,-0.515185193001858,neg,0.00154028720830434
MaxDiameter,MEcornsilk2,CT,trans,0.518458469089991,-0.518458469089991,neg,0.00141975098381064
MaxDiameter,MEdarkgoldenrod4,CT,trans,0.408874878313353,-0.408874878313353,neg,0.0147379985311546
MaxDiameter,MEdarkmagenta,CT,trans,0.497395649044612,0.497395649044612,pos,0.00236558285170825
MaxDiameter,MEdarkolivegreen,CT,trans,0.531266940739209,0.531266940739209,pos,0.00102397470929156
MaxDiameter,MEdarkolivegreen4,CT,trans,0.450715885700797,0.450715885700797,pos,0.00658361485420839
MaxDiameter,MEdarkorange2,CT,trans,0.423248829830808,0.423248829830808,pos,0.0112972385523315
MaxDiameter,MEdarkorchid3,CT,trans,0.526001235727864,0.526001235727864,pos,0.0011730280273223
MaxDiameter,MEdarksalmon,CT,trans,0.451569783810745,0.451569783810745,pos,0.00646947323762012
MaxDiameter,MEdarkseagreen1,CT,trans,0.524293439507968,-0.524293439507968,neg,0.00122531116868925
MaxDiameter,MEdeeppink2,CT,trans,0.450146620294165,-0.450146620294165,neg,0.00666066454599967
MaxDiameter,MEdodgerblue,CT,trans,0.61822223160223,0.61822223160223,pos,7.56861604889465e-05
MaxDiameter,MEfirebrick,CT,trans,0.502234405000983,0.502234405000983,pos,0.0021097820089426
MaxDiameter,MEfirebrick3,CT,trans,0.400905162620507,0.400905162620507,pos,0.0169988035625199
MaxDiameter,MEgoldenrod2,CT,trans,0.623487936613575,-0.623487936613575,neg,6.30296215334843e-05
MaxDiameter,MEgoldenrod4,CT,trans,0.515896774760148,-0.515896774760148,neg,0.00151334586844903
MaxDiameter,MEgreen3,CT,trans,0.471494073042861,-0.471494073042861,neg,0.00424753178666102
MaxDiameter,MEgreen4,CT,trans,0.475336614537626,-0.475336614537626,neg,0.00390523544450349
MaxDiameter,MEgreenyellow,CT,trans,0.411436572643197,-0.411436572643197,neg,0.0140673034306245
MaxDiameter,MEgrey,CT,trans,0.506076946495748,0.506076946495748,pos,0.00192420862153408
MaxDiameter,MEhoneydew,CT,trans,0.562291905400647,0.562291905400647,pos,0.000438851107599812
MaxDiameter,MEhotpink4,CT,trans,0.403609173302008,-0.403609173302008,neg,0.0162012864053141
MaxDiameter,MEivory,CT,trans,0.550764280916351,0.550764280916351,pos,0.000607041318260433
MaxDiameter,MElightgoldenrod3,CT,trans,0.580650714764525,-0.580650714764525,neg,0.000255261917897828
MaxDiameter,MElightpink2,CT,trans,0.477471359812496,-0.477471359812496,neg,0.00372559579205414
MaxDiameter,MElightpink4,CT,trans,0.51788920368336,0.51788920368336,pos,0.00144009837709827
MaxDiameter,MElightskyblue1,CT,trans,0.484302544692078,0.484302544692078,pos,0.00319798204564621
MaxDiameter,MElightskyblue3,CT,trans,0.523439541398021,0.523439541398021,pos,0.00125221362467575
MaxDiameter,MElightslateblue,CT,trans,0.499388077967823,-0.499388077967823,neg,0.00225715012897465
MaxDiameter,MElightsteelblue,CT,trans,0.406740133038484,0.406740133038484,pos,0.0153172456333822
MaxDiameter,MElightsteelblue1,CT,trans,0.48700655537358,-0.48700655537358,neg,0.00300781468910324
MaxDiameter,MElimegreen,CT,trans,0.540232870893661,-0.540232870893661,neg,0.000808298987382057
MaxDiameter,MEmagenta,CT,trans,0.611533363074305,-0.611533363074305,neg,9.50447285785086e-05
MaxDiameter,MEmagenta2,CT,trans,0.440753741084739,-0.440753741084739,neg,0.00804810639600431
MaxDiameter,MEmediumblue,CT,trans,0.470497858581255,-0.470497858581255,neg,0.00434039798850234
MaxDiameter,MEmediumorchid2,CT,trans,0.485441075505342,-0.485441075505342,neg,0.00311667539618054
MaxDiameter,MEmediumorchid4,CT,trans,0.497395649044612,-0.497395649044612,neg,0.00236558285170825
MaxDiameter,MEmediumpurple2,CT,trans,0.63786188813103,-0.63786188813103,neg,3.75907003176672e-05
MaxDiameter,MEmintcream,CT,trans,0.538809707377082,-0.538809707377082,neg,0.000839589030739482
MaxDiameter,MEmistyrose1,CT,trans,0.535821063992264,-0.535821063992264,neg,0.000908804295088658
MaxDiameter,MEmistyrose4,CT,trans,0.406882449390142,0.406882449390142,pos,0.0152780437016407
MaxDiameter,MEnavajowhite1,CT,trans,0.452992947327325,0.452992947327325,pos,0.00628300716860428
MaxDiameter,MEnavajowhite2,CT,trans,0.529701460870971,0.529701460870971,pos,0.00106643668332936
MaxDiameter,MEolivedrab3,CT,trans,0.631599968658079,-0.631599968658079,neg,4.72337806743478e-05
MaxDiameter,MEorange3,CT,trans,0.431076229171997,-0.431076229171997,neg,0.00972839315792432
MaxDiameter,MEpaleturquoise,CT,trans,0.500526608781087,0.500526608781087,pos,0.00219715817188115
MaxDiameter,MEpaleturquoise1,CT,trans,0.425525891457336,0.425525891457336,pos,0.0108201961637317
MaxDiameter,MEpaleturquoise3,CT,trans,0.499672710671139,-0.499672710671139,neg,0.00224201960601299
MaxDiameter,MEpalevioletred,CT,trans,0.490137515110055,-0.490137515110055,neg,0.00279997167298651
MaxDiameter,MEpurple,CT,trans,0.597301727908508,0.597301727908508,pos,0.000151741543257565
MaxDiameter,MEpurple2,CT,trans,0.453135263678982,0.453135263678982,pos,0.00626461677877266
MaxDiameter,MErosybrown3,CT,trans,0.404036122356982,-0.404036122356982,neg,0.0160782754799836
MaxDiameter,MEroyalblue1,CT,trans,0.598013309666798,-0.598013309666798,neg,0.000148310925272264
MaxDiameter,MEroyalblue2,CT,trans,0.530982308035893,-0.530982308035893,neg,0.00103158228627994
MaxDiameter,MEsalmon,CT,trans,0.419975553742675,0.419975553742675,pos,0.0120140959180653
MaxDiameter,MEseashell3,CT,trans,0.424956626050704,-0.424956626050704,neg,0.0109378266705239
MaxDiameter,MEseashell4,CT,trans,0.518743101793308,0.518743101793308,pos,0.0014096723356421
MaxDiameter,MEsienna2,CT,trans,0.431645494578629,-0.431645494578629,neg,0.00962190416833605
MaxDiameter,MEskyblue3,CT,trans,0.422394931720861,0.422394931720861,pos,0.0114806608926153
MaxDiameter,MEslateblue2,CT,trans,0.534113267772368,0.534113267772368,pos,0.000950577692795209
MaxDiameter,MEthistle4,CT,trans,0.568980773928572,-0.568980773928572,neg,0.000361553799138056
MaxDiameter,MEturquoise4,CT,trans,0.572538682720021,-0.572538682720021,neg,0.000325595622707926
MaxDiameter,MEwhitesmoke,CT,trans,0.569550039335203,-0.569550039335203,neg,0.000355572836789361
MEantiquewhite,Size_UD,trans,CT,0.428967267165996,-0.428967267165996,neg,0.010131674038688
MEantiquewhite3,Size_FR,trans,CT,0.413964179847937,-0.413964179847937,neg,0.0134308889562798
MEantiquewhite4,Size_FR,trans,CT,0.414815374186212,0.414815374186212,pos,0.013222106566957
MEantiquewhite4,Size_LR,trans,CT,0.511910122190805,0.511910122190805,pos,0.00166978698555747
MEantiquewhite4,Size_UD,trans,CT,0.466883898960352,0.466883898960352,pos,0.00469217046301323
MEaquamarine,Size_FR,trans,CT,0.408715148095238,0.408715148095238,pos,0.0147806934265902
MEbisque4,Size_FR,trans,CT,0.624492912848053,-0.624492912848053,neg,6.08433396185694e-05
MEbisque4,Size_LR,trans,CT,0.454027289841597,-0.454027289841597,neg,0.00615039615966718
MEbisque4,Size_UD,trans,CT,0.502395371275215,-0.502395371275215,neg,0.00210170529685039
MEblue2,Size_FR,trans,CT,0.416943360031901,0.416943360031901,pos,0.0127120854978595
MEblue2,Size_LR,trans,CT,0.405603359364088,0.405603359364088,pos,0.0156334177157714
MEblue4,Size_FR,trans,CT,0.641516799613561,-0.641516799613561,neg,3.28228141274947e-05
MEblue4,Size_LR,trans,CT,0.47209802774574,-0.47209802774574,neg,0.00419207208683235
MEblue4,Size_UD,trans,CT,0.522485526927448,-0.522485526927448,neg,0.00128288377059523
MEcoral1,Segmented,trans,CT,0.433557764563695,-0.433557764563695,neg,0.00927141016177357
MEcoral4,Size_FR,trans,CT,0.512702723087883,-0.512702723087883,neg,0.00163760133100478
MEcoral4,Size_UD,trans,CT,0.476646016847705,-0.476646016847705,neg,0.00379418116655121
MEcornsilk,Size_FR,trans,CT,0.637686425091321,-0.637686425091321,neg,3.78346004513065e-05
MEcornsilk,Size_LR,trans,CT,0.480003975578803,-0.480003975578803,neg,0.00352179858365239
MEcornsilk,Size_UD,trans,CT,0.559836238844276,-0.559836238844276,neg,0.00047072069682876
MEcornsilk2,Size_FR,trans,CT,0.530010341299483,-0.530010341299483,neg,0.00105793779598664
MEdarkgoldenrod4,Size_FR,trans,CT,0.603638651560305,-0.603638651560305,neg,0.000123546252569639
MEdarkgoldenrod4,Size_UD,trans,CT,0.449198902787611,-0.449198902787611,neg,0.00679065176317759
MEdarkmagenta,Size_LR,trans,CT,0.416191682354797,0.416191682354797,pos,0.0128903123769612
MEdarkmagenta,Size_UD,trans,CT,0.466600939021588,0.466600939021588,pos,0.00472072279510472
MEdarkolivegreen,Size_FR,trans,CT,0.504332645428175,0.504332645428175,pos,0.00200659890841483
MEdarkolivegreen,Size_LR,trans,CT,0.465039145751934,0.465039145751934,pos,0.00488102926963425
MEdarkolivegreen,Size_UD,trans,CT,0.482871135500509,0.482871135500509,pos,0.00330281365238815
MEdarkolivegreen4,Segmented,trans,CT,0.452238109129065,-0.452238109129065,neg,0.00638132511676516
MEdarkolivegreen4,Size_LR,trans,CT,0.407579846322354,0.407579846322354,pos,0.0150871565766388
MEdarkolivegreen4,Size_UD,trans,CT,0.418497749431733,0.418497749431733,pos,0.0123501191845784
MEdarkorange2,Size_FR,trans,CT,0.439925607165336,0.439925607165336,pos,0.00818147304512123
MEdarkorange2,Size_LR,trans,CT,0.482686350736449,0.482686350736449,pos,0.00331656169561636
MEdarkorchid3,Size_FR,trans,CT,0.49794868789111,0.49794868789111,pos,0.00233503877400604
MEdarkorchid3,Size_LR,trans,CT,0.474921580543262,0.474921580543262,pos,0.00394101798678926
MEdarkorchid3,Size_UD,trans,CT,0.517392248029699,0.517392248029699,pos,0.00145807014337246
MEdarkslateblue,Size_FR,trans,CT,0.557674157293434,0.557674157293434,pos,0.000500465930373973
MEdarkslateblue,Size_LR,trans,CT,0.410544576759752,0.410544576759752,pos,0.0142978673989937
MEdarkslateblue,Size_UD,trans,CT,0.434202026033127,0.434202026033127,pos,0.009155798349405
MEdarkviolet,Size_FR,trans,CT,0.456240165315615,0.456240165315615,pos,0.00587473467426068
MEdeeppink1,Segmented,trans,CT,0.411402007055931,-0.411402007055931,neg,0.0140761793531836
MEdeeppink2,Size_FR,trans,CT,0.524619443823739,-0.524619443823739,neg,0.00121517522703554
MEdeeppink2,Size_UD,trans,CT,0.412697070687075,-0.412697070687075,neg,0.0137468279761032
MEdodgerblue,Size_FR,trans,CT,0.516107500440985,0.516107500440985,pos,0.00150544734883915
MEdodgerblue,Size_LR,trans,CT,0.489039344530874,0.489039344530874,pos,0.00287140154764593
MEdodgerblue,Size_UD,trans,CT,0.559836238844276,0.559836238844276,pos,0.00047072069682876
MEdodgerblue4,Size_FR,trans,CT,0.443188518795392,-0.443188518795392,neg,0.00766669222785499
MEdodgerblue4,Size_UD,trans,CT,0.490228093908369,-0.490228093908369,neg,0.00279414968303358
MEfirebrick,Size_UD,trans,CT,0.494755452928591,0.494755452928591,pos,0.00251625442727903
MEfirebrick3,Segmented,trans,CT,0.420669774902316,-0.420669774902316,neg,0.0118589309336206
MEfirebrick4,Size_FR,trans,CT,0.484045847032611,0.484045847032611,pos,0.00321656619946534
MEfirebrick4,Size_LR,trans,CT,0.455156710960606,0.455156710960606,pos,0.00600834621633404
MEfirebrick4,Size_UD,trans,CT,0.459526940552492,0.459526940552492,pos,0.00548491140872183
MEgoldenrod2,Size_FR,trans,CT,0.484613309924795,-0.484613309924795,neg,0.00317560841263188
MEgoldenrod2,Size_UD,trans,CT,0.464337259511477,-0.464337259511477,neg,0.00495458772266281
MEgoldenrod4,Size_FR,trans,CT,0.479222412449051,-0.479222412449051,neg,0.00358363285071151
MEgoldenrod4,Size_LR,trans,CT,0.411109287319257,-0.411109287319257,neg,0.0141515344524128
MEgoldenrod4,Size_UD,trans,CT,0.442832304165425,-0.442832304165425,neg,0.00772151059734371
MEgreen3,Size_FR,trans,CT,0.491564730354044,-0.491564730354044,neg,0.00270945370578336
MEgreen3,Size_UD,trans,CT,0.495887292683646,-0.495887292683646,neg,0.00245066755379205
MEgreen4,Size_LR,trans,CT,0.401226852527929,-0.401226852527929,neg,0.0169022368752621
MEgrey,Size_FR,trans,CT,0.549871542525909,0.549871542525909,pos,0.000622183817405028
MEgrey,Size_LR,trans,CT,0.547769242719339,0.547769242719339,pos,0.000659173102413945
MEgrey,Size_UD,trans,CT,0.565070997711407,0.565070997711407,pos,0.000405111098860585
MEgrey60,Size_FR,trans,CT,0.479080546726005,0.479080546726005,pos,0.00359495707238337
MEgrey60,Size_UD,trans,CT,0.411140791023873,0.411140791023873,pos,0.0141434081656286
MEhoneydew,Size_FR,trans,CT,0.536536164559594,0.536536164559594,pos,0.00089179985422436
MEhoneydew,Size_UD,trans,CT,0.560260678752422,0.560260678752422,pos,0.000465069494067183
MEindianred,Size_FR,trans,CT,0.504758242597313,0.504758242597313,pos,0.00198621680592862
MEindianred,Size_UD,trans,CT,0.406896391942416,0.406896391942416,pos,0.0152742076712254
MEindianred3,Size_FR,trans,CT,0.483194652694336,-0.483194652694336,neg,0.00327886298330144
MEindianred3,Size_LR,trans,CT,0.40588571464384,-0.40588571464384,neg,0.0155543794880186
MEindianred4,Size_FR,trans,CT,0.490146073123585,0.490146073123585,pos,0.00279942115180491
MEivory,Size_FR,trans,CT,0.468015020328425,0.468015020328425,pos,0.00457951691193308
MEivory,Size_UD,trans,CT,0.509469369744311,0.509469369744311,pos,0.00177241044880291
MEkhaki2,Size_FR,trans,CT,0.443755981687576,-0.443755981687576,neg,0.007580051349496
MEkhaki2,Size_UD,trans,CT,0.435050905849419,-0.435050905849419,neg,0.0090053427507695
MElavenderblush3,Size_FR,trans,CT,0.464184645806185,0.464184645806185,pos,0.00497070767313953
MElemonchiffon4,Segmented,trans,CT,0.428489454022703,-0.428489454022703,neg,0.0102249881871037
MElemonchiffon4,Size_LR,trans,CT,0.417462281113682,0.417462281113682,pos,0.012590263382147
MElightblue,Size_FR,trans,CT,0.505467571212542,-0.505467571212542,neg,0.00195264891898801
MElightblue2,Size_UD,trans,CT,0.408311191636235,-0.408311191636235,neg,0.0148891323942731
MElightgoldenrod3,Size_FR,trans,CT,0.524761309546785,-0.524761309546785,neg,0.00121078751429428
MElightgoldenrod3,Size_LR,trans,CT,0.413368129557275,-0.413368129557275,neg,0.0135787367357231
MElightgoldenrod3,Size_UD,trans,CT,0.514987088550206,-0.514987088550206,neg,0.00154786219263433
MElightpink,Size_FR,trans,CT,0.451700462178146,-0.451700462178146,neg,0.00645215589619972
MElightpink2,Size_FR,trans,CT,0.485038907093933,-0.485038907093933,neg,0.00314518810956116
MElightpink2,Size_UD,trans,CT,0.452735902022159,-0.452735902022159,neg,0.00631634045077167
MElightpink3,Size_FR,trans,CT,0.431981126674766,-0.431981126674766,neg,0.00955958497281449
MElightpink4,Size_FR,trans,CT,0.51454697748748,0.51454697748748,pos,0.00156480796393139
MElightpink4,Size_UD,trans,CT,0.478485256449669,0.478485256449669,pos,0.00364281411269499
MElightskyblue1,Size_LR,trans,CT,0.401226852527929,0.401226852527929,pos,0.0169022368752621
MElightskyblue3,Size_FR,trans,CT,0.568455952244922,0.568455952244922,pos,0.000367147050268496
MElightsteelblue1,Size_FR,trans,CT,0.528591684069024,-0.528591684069024,neg,0.00109747106746353
MElightsteelblue1,Size_LR,trans,CT,0.410121043840124,-0.410121043840124,neg,0.0144084503224362
MElightsteelblue1,Size_UD,trans,CT,0.418356269462351,-0.418356269462351,neg,0.0123827010826701
MElimegreen,Size_FR,trans,CT,0.411268731110065,-0.411268731110065,neg,0.0141104467300894
MElimegreen,Size_UD,trans,CT,0.457263261042381,-0.457263261042381,neg,0.00575091800390786
MElinen,Size_FR,trans,CT,0.507169959889093,-0.507169959889093,neg,0.00187410362723162
MEmagenta,Size_FR,trans,CT,0.440918667226658,-0.440918667226658,neg,0.00802176864299302
MEmagenta,Size_LR,trans,CT,0.43426242025894,-0.43426242025894,neg,0.00914502385338534
MEmagenta,Size_UD,trans,CT,0.445237463644917,-0.445237463644917,neg,0.00735779068855728
MEmediumblue,Size_FR,trans,CT,0.450849267839871,-0.450849267839871,neg,0.00656567255627435
MEmediumblue,Size_LR,trans,CT,0.434968308458321,-0.434968308458321,neg,0.00901988929371193
MEmediumblue,Size_UD,trans,CT,0.45570698137918,-0.45570698137918,neg,0.00594016436847464
MEmediumorchid2,Size_FR,trans,CT,0.625344107186328,-0.625344107186328,neg,5.90453600123484e-05
MEmediumorchid2,Size_LR,trans,CT,0.48663932465298,-0.48663932465298,neg,0.00303304994885974
MEmediumorchid2,Size_UD,trans,CT,0.530125445274072,-0.530125445274072,neg,0.00105478600026529
MEmediumorchid4,Size_FR,trans,CT,0.437230158427464,-0.437230158427464,neg,0.0086286950928387
MEmediumorchid4,Size_UD,trans,CT,0.435192385818801,-0.435192385818801,neg,0.00898047256630342
MEmediumpurple,Size_LR,trans,CT,0.421132899750461,0.421132899750461,pos,0.0117563629560772
MEmediumpurple2,Size_FR,trans,CT,0.544906242219303,-0.544906242219303,neg,0.000712675932468193
MEmediumpurple2,Size_LR,trans,CT,0.420003478631452,-0.420003478631452,neg,0.0120078214907293
MEmediumpurple2,Size_UD,trans,CT,0.545971201844848,-0.545971201844848,neg,0.000692341301155299
MEmidnightblue,Size_FR,trans,CT,0.420348137385002,0.420348137385002,pos,0.011930608031704
MEmintcream,Size_FR,trans,CT,0.479364278172097,-0.479364278172097,neg,0.0035723395679423
MEmintcream,Size_LR,trans,CT,0.466733277430448,-0.466733277430448,neg,0.00470735046170109
MEmintcream,Size_UD,trans,CT,0.467025378929734,-0.467025378929734,neg,0.00467795026300033
MEmistyrose,Size_FR,trans,CT,0.402473056281219,-0.402473056281219,neg,0.0165324664613048
MEmistyrose1,Size_FR,trans,CT,0.407012759418688,-0.407012759418688,neg,0.0152422228714664
MEmistyrose1,Size_UD,trans,CT,0.4586780607362,-0.4586780607362,neg,0.00558339618567527
MEmistyrose4,Segmented,trans,CT,0.423710761226911,-0.423710761226911,neg,0.0111990510545264
MEmistyrose4,Size_LR,trans,CT,0.417321103473806,0.417321103473806,pos,0.0126233083269332
MEmistyrose4,Size_UD,trans,CT,0.42783542741094,0.42783542741094,pos,0.0103538973753642
MEnavajowhite1,Size_FR,trans,CT,0.404742907849953,0.404742907849953,pos,0.0158763596988145
MEnavajowhite1,Size_UD,trans,CT,0.426137667778357,0.426137667778357,pos,0.0106949781474001
MEnavajowhite2,Size_FR,trans,CT,0.417510822924084,0.417510822924084,pos,0.012578918254039
MEnavajowhite2,Size_LR,trans,CT,0.479862797938926,0.479862797938926,pos,0.00353289904823133
MEnavajowhite2,Size_UD,trans,CT,0.439861224808404,0.439861224808404,pos,0.00819192001109584
MEolivedrab3,Size_FR,trans,CT,0.582216927380374,-0.582216927380374,neg,0.000243365347726564
MEolivedrab3,Size_LR,trans,CT,0.498357068762698,-0.498357068762698,neg,0.00231270555999606
MEolivedrab3,Size_UD,trans,CT,0.516260408274643,-0.516260408274643,neg,0.00149973866660979
MEolivedrab4,Size_FR,trans,CT,0.494402044814962,-0.494402044814962,neg,0.00253704447033816
MEpaleturquoise,Size_FR,trans,CT,0.536252433113503,0.536252433113503,pos,0.00089851279982225
MEpaleturquoise,Size_LR,trans,CT,0.413932840116779,0.413932840116779,pos,0.0134386287237802
MEpaleturquoise,Size_UD,trans,CT,0.513713768825769,0.513713768825769,pos,0.00159733563971643
MEpaleturquoise1,Size_FR,trans,CT,0.486315698601346,0.486315698601346,pos,0.00305544115954563
MEpaleturquoise1,Size_LR,trans,CT,0.421979965589718,0.421979965589718,pos,0.0115707038600033
MEpaleturquoise1,Size_UD,trans,CT,0.436890145451384,0.436890145451384,pos,0.00868656142206741
MEpalevioletred,Size_FR,trans,CT,0.49723935927588,-0.49723935927588,neg,0.00237427759824525
MEpalevioletred,Size_LR,trans,CT,0.401368030167805,-0.401368030167805,neg,0.0168600025293604
MEpalevioletred,Size_UD,trans,CT,0.425854707839594,-0.425854707839594,neg,0.0107527406983326
MEperu,Segmented,trans,CT,0.499011374978789,-0.499011374978789,neg,0.00227731197097212
MEpurple,Size_FR,trans,CT,0.53979907618965,0.53979907618965,pos,0.000817725410470569
MEpurple,Size_LR,trans,CT,0.515439563187708,0.515439563187708,pos,0.00153060849458641
MEpurple,Size_UD,trans,CT,0.553611120191472,0.553611120191472,pos,0.000560912642067662
MEred1,Size_FR,trans,CT,0.462340391406589,-0.462340391406589,neg,0.00516911136289461
MErosybrown3,Size_FR,trans,CT,0.563916249107453,-0.563916249107453,neg,0.000418839423938448
MErosybrown3,Size_LR,trans,CT,0.421415255030213,-0.421415255030213,neg,0.0116941987239325
MErosybrown3,Size_UD,trans,CT,0.439153824961494,-0.439153824961494,neg,0.00830745730833453
MEroyalblue1,Size_FR,trans,CT,0.603213054391168,-0.603213054391168,neg,0.000125280833217585
MEroyalblue1,Size_LR,trans,CT,0.482827528376325,-0.482827528376325,neg,0.00330605356785188
MEroyalblue1,Size_UD,trans,CT,0.567900597099046,-0.567900597099046,neg,0.000373149524166049
MEroyalblue2,Size_FR,trans,CT,0.613994849342656,-0.613994849342656,neg,8.74560817227277e-05
MEroyalblue2,Size_LR,trans,CT,0.4575567308385,-0.4575567308385,neg,0.00571581849847274
MEroyalblue2,Size_UD,trans,CT,0.544556402151028,-0.544556402151028,neg,0.000719470304236881
MEsalmon,Size_FR,trans,CT,0.489720475954447,0.489720475954447,pos,0.0028269134684128
MEseashell3,Size_FR,trans,CT,0.57994707581164,-0.57994707581164,neg,0.000260773711575529
MEseashell3,Size_UD,trans,CT,0.476504536878323,-0.476504536878323,neg,0.00380604717821827
MEseashell4,Size_FR,trans,CT,0.529584744130345,0.529584744130345,pos,0.00106966379465169
MEseashell4,Size_LR,trans,CT,0.472521560665368,0.472521560665368,pos,0.0041535545786984
MEseashell4,Size_UD,trans,CT,0.436041265635092,0.436041265635092,pos,0.00883247595079845
MEsienna2,Size_FR,trans,CT,0.572428192490207,-0.572428192490207,neg,0.000326662430824332
MEsienna2,Size_LR,trans,CT,0.410403399119876,-0.410403399119876,neg,0.0143346487978001
MEsienna2,Size_UD,trans,CT,0.480041536112871,-0.480041536112871,neg,0.00351885038652187
MEskyblue3,Segmented,trans,CT,0.404306372298543,-0.404306372298543,neg,0.0160008173476279
MEskyblue4,Size_FR,trans,CT,0.416234031416671,0.416234031416671,pos,0.0128802154633951
MEslateblue1,Size_FR,trans,CT,0.466738228821012,-0.466738228821012,neg,0.0047068507759506
MEslateblue2,Size_LR,trans,CT,0.463768546993049,0.463768546993049,pos,0.00501488831252785
MEslateblue2,Size_UD,trans,CT,0.420761428941844,0.420761428941844,pos,0.0118385725506664
MEslateblue3,Size_LR,trans,CT,0.430591801622161,-0.430591801622161,neg,0.0098197990437975
MEthistle4,Size_FR,trans,CT,0.550297139695047,-0.550297139695047,neg,0.00061492363341031
MEthistle4,Size_LR,trans,CT,0.435674196657701,-0.435674196657701,neg,0.00889621512757447
MEthistle4,Size_UD,trans,CT,0.551064480742597,-0.551064480742597,neg,0.00060202330554128
MEturquoise4,Size_FR,trans,CT,0.519370412071041,-0.519370412071041,neg,0.00138768138027772
MEturquoise4,Size_UD,trans,CT,0.491501413632807,-0.491501413632807,neg,0.00271341473126368
MEwhitesmoke,Size_FR,trans,CT,0.4861738328783,-0.4861738328783,neg,0.00306530184903953
MEwhitesmoke,Size_LR,trans,CT,0.457839086118252,-0.457839086118252,neg,0.00568222228967101
MEwhitesmoke,Size_UD,trans,CT,0.431938346523016,-0.431938346523016,neg,0.00956750913981919
