Source,Target,source.type,target.type,abs.r,r,p.n,p
(g)Meiothermus,MEmagenta,genus,trans,0.481203007518797,0.481203007518797,pos,0.0317110446244624
(g)Meiothermus,MEmediumpurple1,genus,trans,0.518796992481203,-0.518796992481203,neg,0.0190883943841925
(g)Meiothermus,MEmediumpurple2,genus,trans,0.520300751879699,0.520300751879699,pos,0.0186832211431206
(g)Meiothermus,MEmintcream,genus,trans,0.640601503759399,0.640601503759399,pos,0.00234227085848258
(g)Meiothermus,MEnavajowhite1,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Meiothermus,MEorange2,genus,trans,0.469172932330827,-0.469172932330827,neg,0.0368965591814291
(g)Meiothermus,MEorangered1,genus,trans,0.536842105263158,0.536842105263158,pos,0.0146632944255229
(g)Meiothermus,MEplum,genus,trans,0.553383458646617,0.553383458646617,pos,0.0113703534711723
(g)Meiothermus,MEpurple2,genus,trans,0.670676691729323,-0.670676691729323,neg,0.00120997151952417
(g)Meiothermus,MEsalmon2,genus,trans,0.487218045112782,-0.487218045112782,neg,0.0293419919037082
(g)Meiothermus,MEseashell4,genus,trans,0.46015037593985,0.46015037593985,pos,0.0412007178019545
(g)Meiothermus,MEskyblue3,genus,trans,0.553383458646617,-0.553383458646617,neg,0.0113703534711723
(g)Meiothermus,MEslateblue2,genus,trans,0.565413533834586,-0.565413533834586,neg,0.00937431775063153
(g)Meiothermus,MEthistle4,genus,trans,0.499248120300752,0.499248120300752,pos,0.025021864609018
(g)Meiothermus,MEtomato2,genus,trans,0.481203007518797,-0.481203007518797,neg,0.0317110446244624
(g)Meiothermus,MEtomato4,genus,trans,0.509774436090226,0.509774436090226,pos,0.0216689666215354
(g)Meiothermus,MEturquoise2,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(g)Meiothermus,MEturquoise4,genus,trans,0.554887218045113,0.554887218045113,pos,0.0111035042659345
(g)Meiothermus,MEvioletred2,genus,trans,0.488721804511278,0.488721804511278,pos,0.0287720300549961
(g)Meiothermus,Size_LR,genus,CT,0.520507158551783,-0.520507158551783,neg,0.0186281469670368
(g)Meiothermus,Size_UD,genus,CT,0.4577340693975,-0.4577340693975,neg,0.0424167899005691
(g)Methylobacterium,MEaliceblue,genus,trans,0.595488721804511,0.595488721804511,pos,0.00560144103007422
(g)Methylobacterium,MEantiquewhite,genus,trans,0.584962406015038,0.584962406015038,pos,0.00674477152950777
(g)Methylobacterium,MEaquamarine,genus,trans,0.541353383458647,-0.541353383458647,neg,0.0136974953970477
(g)Methylobacterium,MEaquamarine1,genus,trans,0.568421052631579,0.568421052631579,pos,0.00892276036950067
(g)Methylobacterium,MEbisque2,genus,trans,0.505263157894737,0.505263157894737,pos,0.0230592294741742
(g)Methylobacterium,MEbisque3,genus,trans,0.445112781954887,0.445112781954887,pos,0.0492252966921177
(g)Methylobacterium,MEblue2,genus,trans,0.520300751879699,0.520300751879699,pos,0.0186832211431206
(g)Methylobacterium,MEblueviolet,genus,trans,0.482706766917293,0.482706766917293,pos,0.0311052168695434
(g)Methylobacterium,MEbrown1,genus,trans,0.711278195488722,-0.711278195488722,neg,0.000437698526412959
(g)Methylobacterium,MEbrown2,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(g)Methylobacterium,MEburlywood1,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(g)Methylobacterium,MEburlywood3,genus,trans,0.500751879699248,-0.500751879699248,neg,0.0245192684094765
(g)Methylobacterium,MEchocolate,genus,trans,0.497744360902256,0.497744360902256,pos,0.0255325669630838
(g)Methylobacterium,MEchocolate2,genus,trans,0.619548872180451,-0.619548872180451,neg,0.00357585294441344
(g)Methylobacterium,MEcoral4,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(g)Methylobacterium,MEcornflowerblue,genus,trans,0.494736842105263,-0.494736842105263,neg,0.0265786474054572
(g)Methylobacterium,MEcornsilk2,genus,trans,0.655639097744361,0.655639097744361,pos,0.00169836610495145
(g)Methylobacterium,MEcyan1,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(g)Methylobacterium,MEdarkgrey,genus,trans,0.553383458646617,0.553383458646617,pos,0.0113703534711723
(g)Methylobacterium,MEdarkorchid3,genus,trans,0.754887218045113,-0.754887218045113,neg,0.000119602827006094
(g)Methylobacterium,MEdarkseagreen,genus,trans,0.590977443609023,0.590977443609023,pos,0.00607015369927582
(g)Methylobacterium,MEdarkseagreen1,genus,trans,0.661654135338346,0.661654135338346,pos,0.00148622225460387
(g)Methylobacterium,MEdarkseagreen3,genus,trans,0.730827067669173,-0.730827067669173,neg,0.000252151341509655
(g)Methylobacterium,MEdeeppink2,genus,trans,0.568421052631579,0.568421052631579,pos,0.00892276036950067
(g)Methylobacterium,MEdeepskyblue4,genus,trans,0.62406015037594,0.62406015037594,pos,0.00327410723683061
(g)Methylobacterium,MEdodgerblue,genus,trans,0.57593984962406,-0.57593984962406,neg,0.00787094017744506
(g)Methylobacterium,MEfirebrick,genus,trans,0.518796992481203,-0.518796992481203,neg,0.0190883943841925
(g)Methylobacterium,MEgoldenrod2,genus,trans,0.769924812030075,0.769924812030075,pos,7.18354041981488e-05
(g)Methylobacterium,MEgrey60,genus,trans,0.499248120300752,-0.499248120300752,neg,0.025021864609018
(g)Methylobacterium,MEhoneydew,genus,trans,0.601503759398496,-0.601503759398496,neg,0.00502320258688202
(g)Methylobacterium,MEhotpink4,genus,trans,0.609022556390977,0.609022556390977,pos,0.00437050755366254
(g)Methylobacterium,MEivory,genus,trans,0.630075187969925,-0.630075187969925,neg,0.0029049508134043
(g)Methylobacterium,MEkhaki1,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(g)Methylobacterium,MElightblue1,genus,trans,0.545864661654135,-0.545864661654135,neg,0.0127836288762047
(g)Methylobacterium,MElightblue4,genus,trans,0.690225563909774,-0.690225563909774,neg,0.00075639483783397
(g)Methylobacterium,MElightcoral,genus,trans,0.47218045112782,0.47218045112782,pos,0.035542393671932
(g)Methylobacterium,MElightcyan,genus,trans,0.452631578947368,-0.452631578947368,neg,0.0450756887830484
(g)Methylobacterium,MElightgoldenrod3,genus,trans,0.646616541353383,0.646616541353383,pos,0.00206382115435942
(g)Methylobacterium,MElightpink4,genus,trans,0.757894736842105,-0.757894736842105,neg,0.000108320962792434
(g)Methylobacterium,MElightseagreen,genus,trans,0.640601503759399,0.640601503759399,pos,0.00234227085848258
(g)Methylobacterium,MElightskyblue3,genus,trans,0.634586466165413,-0.634586466165413,neg,0.00265140753465565
(g)Methylobacterium,MElightslateblue,genus,trans,0.584962406015038,0.584962406015038,pos,0.00674477152950777
(g)Methylobacterium,MElightyellow4,genus,trans,0.538345864661654,0.538345864661654,pos,0.0143354623967936
(g)Methylobacterium,MElimegreen,genus,trans,0.670676691729323,0.670676691729323,pos,0.00120997151952417
(g)Methylobacterium,MEmagenta,genus,trans,0.667669172932331,0.667669172932331,pos,0.00129679234998989
(g)Methylobacterium,MEmagenta2,genus,trans,0.609022556390977,0.609022556390977,pos,0.00437050755366254
(g)Methylobacterium,MEmediumorchid,genus,trans,0.485714285714286,0.485714285714286,pos,0.0299207825255925
(g)Methylobacterium,MEmediumorchid4,genus,trans,0.646616541353383,0.646616541353383,pos,0.00206382115435942
(g)Methylobacterium,MEmediumpurple1,genus,trans,0.809022556390977,-0.809022556390977,neg,1.56782600819332e-05
(g)Methylobacterium,MEmediumpurple2,genus,trans,0.705263157894737,0.705263157894737,pos,0.000514144599574876
(g)Methylobacterium,MEmintcream,genus,trans,0.506766917293233,0.506766917293233,pos,0.0225881723805918
(g)Methylobacterium,MEmistyrose1,genus,trans,0.646616541353383,0.646616541353383,pos,0.00206382115435942
(g)Methylobacterium,MEmoccasin,genus,trans,0.596992481203008,0.596992481203008,pos,0.0054519893833496
(g)Methylobacterium,MEnavajowhite1,genus,trans,0.557894736842105,-0.557894736842105,neg,0.0105850284475469
(g)Methylobacterium,MEnavajowhite4,genus,trans,0.586466165413534,-0.586466165413534,neg,0.00657061837110535
(g)Methylobacterium,MEoldlace,genus,trans,0.466165413533835,0.466165413533835,pos,0.038290498876305
(g)Methylobacterium,MEorange3,genus,trans,0.651127819548872,0.651127819548872,pos,0.00187364396674566
(g)Methylobacterium,MEorangered1,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(g)Methylobacterium,MEpaleturquoise,genus,trans,0.473684210526316,-0.473684210526316,neg,0.0348799913794966
(g)Methylobacterium,MEpaleturquoise1,genus,trans,0.452631578947368,-0.452631578947368,neg,0.0450756887830484
(g)Methylobacterium,MEpaleturquoise3,genus,trans,0.542857142857143,0.542857142857143,pos,0.0133872054280151
(g)Methylobacterium,MEplum1,genus,trans,0.535338345864662,0.535338345864662,pos,0.0149971296436326
(g)Methylobacterium,MEplum3,genus,trans,0.738345864661654,-0.738345864661654,neg,0.000201429430788367
(g)Methylobacterium,MEpowderblue,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(g)Methylobacterium,MEroyalblue1,genus,trans,0.598496240601504,0.598496240601504,pos,0.00530583620041891
(g)Methylobacterium,MEroyalblue3,genus,trans,0.469172932330827,0.469172932330827,pos,0.0368965591814291
(g)Methylobacterium,MEsalmon2,genus,trans,0.566917293233083,-0.566917293233083,neg,0.00914627004759854
(g)Methylobacterium,MEseashell2,genus,trans,0.590977443609023,-0.590977443609023,neg,0.00607015369927582
(g)Methylobacterium,MEskyblue2,genus,trans,0.609022556390977,-0.609022556390977,neg,0.00437050755366254
(g)Methylobacterium,MEskyblue3,genus,trans,0.445112781954887,-0.445112781954887,neg,0.0492252966921177
(g)Methylobacterium,MEslateblue,genus,trans,0.529323308270677,-0.529323308270677,neg,0.0163940847312944
(g)Methylobacterium,MEslateblue2,genus,trans,0.556390977443609,-0.556390977443609,neg,0.0108417532450569
(g)Methylobacterium,MEtan4,genus,trans,0.607518796992481,0.607518796992481,pos,0.00449510100174883
(g)Methylobacterium,MEthistle4,genus,trans,0.630075187969925,0.630075187969925,pos,0.0029049508134043
(g)Methylobacterium,MEtomato4,genus,trans,0.618045112781955,0.618045112781955,pos,0.00368141885685963
(g)Methylobacterium,MEturquoise2,genus,trans,0.508270676691729,-0.508270676691729,neg,0.0221247804637924
(g)Methylobacterium,MEturquoise4,genus,trans,0.754887218045113,0.754887218045113,pos,0.000119602827006094
(g)Methylobacterium,MEviolet,genus,trans,0.606015037593985,-0.606015037593985,neg,0.00462261467072207
(g)Methylobacterium,MEvioletred2,genus,trans,0.454135338345865,0.454135338345865,pos,0.0442791041628947
(g)Methylobacterium,MEwhite,genus,trans,0.518796992481203,-0.518796992481203,neg,0.0190883943841925
(g)Methylobacterium,MEwhitesmoke,genus,trans,0.484210526315789,0.484210526315789,pos,0.0305084935506666
(g)Methylobacterium,MEyellow2,genus,trans,0.485714285714286,0.485714285714286,pos,0.0299207825255925
(g)Methylobacterium,MEyellow3,genus,trans,0.61203007518797,-0.61203007518797,neg,0.00412987521032553
(g)Micrococcus,Ctvalue,genus,CT,0.497366581731104,0.497366581731104,pos,0.0256621517627098
(g)Micrococcus,MEaquamarine,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(g)Micrococcus,MEburlywood,genus,trans,0.509774436090226,0.509774436090226,pos,0.0216689666215354
(g)Micrococcus,MEsienna1,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(g)Microlunatus,MEaliceblue,genus,trans,0.601503759398496,0.601503759398496,pos,0.00502320258688202
(g)Microlunatus,MEantiquewhite4,genus,trans,0.568421052631579,-0.568421052631579,neg,0.00892276036950067
(g)Microlunatus,MEbrown4,genus,trans,0.491729323308271,-0.491729323308271,neg,0.0276582275130461
(g)Microlunatus,MEchocolate3,genus,trans,0.497744360902256,-0.497744360902256,neg,0.0255325669630838
(g)Microlunatus,MEdarkolivegreen,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(g)Microlunatus,MEdarkturquoise,genus,trans,0.497744360902256,0.497744360902256,pos,0.0255325669630838
(g)Microlunatus,MElavenderblush2,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(g)Microlunatus,MElightblue3,genus,trans,0.464661654135338,0.464661654135338,pos,0.0390026194861654
(g)Microlunatus,MEnavajowhite2,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(g)Microlunatus,MEpaleturquoise,genus,trans,0.521804511278195,-0.521804511278195,neg,0.0182849434820976
(g)Microlunatus,MEsienna2,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(g)Microlunatus,MEtomato4,genus,trans,0.47218045112782,0.47218045112782,pos,0.035542393671932
(g)Morganella,MEblue1,genus,trans,0.470676691729323,0.470676691729323,pos,0.0362145516660009
(g)Morganella,MEdarkblue,genus,trans,0.481203007518797,0.481203007518797,pos,0.0317110446244624
(g)Morganella,MEdeeppink,genus,trans,0.463157894736842,-0.463157894736842,neg,0.0397249664579358
(g)Morganella,MEgrey60,genus,trans,0.577443609022556,-0.577443609022556,neg,0.00767326137490902
(g)Morganella,MEindianred2,genus,trans,0.616541353383459,0.616541353383459,pos,0.00378955558815761
(g)Morganella,MElightcyan,genus,trans,0.603007518796992,-0.603007518796992,neg,0.00488661231502584
(g)Morganella,MElightgreen,genus,trans,0.544360902255639,-0.544360902255639,neg,0.0130826086615195
(g)Morganella,MEolivedrab3,genus,trans,0.46015037593985,-0.46015037593985,neg,0.0412007178019545
(g)Morganella,MEpaleturquoise,genus,trans,0.526315789473684,-0.526315789473684,neg,0.0171306519857882
(g)Morganella,MEred4,genus,trans,0.482706766917293,0.482706766917293,pos,0.0311052168695434
(g)Morganella,MEsalmon,genus,trans,0.580451127819549,-0.580451127819549,neg,0.00729007322448419
(g)Morganella,MEthistle2,genus,trans,0.469172932330827,-0.469172932330827,neg,0.0368965591814291
(g)Mucilaginibacter,LesionType,genus,CT,0.520265981714472,0.520265981714472,pos,0.018692511424374
(g)Mucilaginibacter,MEbrown4,genus,trans,0.729323308270677,-0.729323308270677,neg,0.000263506917686156
(g)Mucilaginibacter,MEchocolate3,genus,trans,0.533834586466165,-0.533834586466165,neg,0.0153370468002174
(g)Mucilaginibacter,MEdarkblue,genus,trans,0.508270676691729,0.508270676691729,pos,0.0221247804637924
(g)Mucilaginibacter,MEfirebrick2,genus,trans,0.478195488721805,0.478195488721805,pos,0.0329503832149577
(g)Mucilaginibacter,MEgoldenrod4,genus,trans,0.667669172932331,-0.667669172932331,neg,0.00129679234998989
(g)Mucilaginibacter,MEgreen4,genus,trans,0.781954887218045,-0.781954887218045,neg,4.64677589411619e-05
(g)Mucilaginibacter,MEindianred2,genus,trans,0.652631578947368,0.652631578947368,pos,0.00181360977604473
(g)Mucilaginibacter,MEolivedrab3,genus,trans,0.58796992481203,-0.58796992481203,neg,0.0064001708761954
(g)Mucilaginibacter,MEpalevioletred,genus,trans,0.496240601503759,-0.496240601503759,neg,0.0260514647072489
(g)Mucilaginibacter,MEskyblue1,genus,trans,0.603007518796992,-0.603007518796992,neg,0.00488661231502584
(g)Mycobacterium,MEaliceblue,genus,trans,0.497744360902256,0.497744360902256,pos,0.0255325669630838
(g)Mycobacterium,MEblue1,genus,trans,0.461654135338346,0.461654135338346,pos,0.040457634341481
(g)Mycobacterium,MEdarkblue,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(g)Mycobacterium,MEdarkseagreen3,genus,trans,0.541353383458647,-0.541353383458647,neg,0.0136974953970477
(g)Mycobacterium,MEdeeppink1,genus,trans,0.548872180451128,-0.548872180451128,neg,0.0122022179622914
(g)Mycobacterium,MEgoldenrod2,genus,trans,0.505263157894737,0.505263157894737,pos,0.0230592294741742
(g)Mycobacterium,MEgrey60,genus,trans,0.578947368421053,-0.578947368421053,neg,0.00747966020966875
(g)Mycobacterium,MElightcyan,genus,trans,0.598496240601504,-0.598496240601504,neg,0.00530583620041891
(g)Mycobacterium,MElightgreen,genus,trans,0.524812030075188,-0.524812030075188,neg,0.0175087416588738
(g)Mycobacterium,MElightpink2,genus,trans,0.581954887218045,0.581954887218045,pos,0.00710443754510044
(g)Mycobacterium,MElightpink4,genus,trans,0.478195488721805,-0.478195488721805,neg,0.0329503832149577
(g)Mycobacterium,MElightskyblue3,genus,trans,0.508270676691729,-0.508270676691729,neg,0.0221247804637924
(g)Mycobacterium,MEmediumpurple2,genus,trans,0.490225563909774,0.490225563909774,pos,0.028210805618894
(g)Mycobacterium,MEnavajowhite1,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Mycobacterium,MEpaleturquoise,genus,trans,0.702255639097744,-0.702255639097744,neg,0.000556435286609182
(g)Mycobacterium,MEpaleturquoise1,genus,trans,0.500751879699248,-0.500751879699248,neg,0.0245192684094765
(g)Mycobacterium,MEred4,genus,trans,0.463157894736842,0.463157894736842,pos,0.0397249664579358
(g)Mycobacterium,MEroyalblue1,genus,trans,0.475187969924812,0.475187969924812,pos,0.0342272511450713
(g)Mycobacterium,MEsalmon,genus,trans,0.469172932330827,-0.469172932330827,neg,0.0368965591814291
(g)Mycobacterium,MEskyblue2,genus,trans,0.52781954887218,-0.52781954887218,neg,0.0167591268829289
(g)Mycobacterium,MEthistle4,genus,trans,0.487218045112782,0.487218045112782,pos,0.0293419919037082
(g)Mycobacterium,MEtomato4,genus,trans,0.574436090225564,0.574436090225564,pos,0.00807276065605409
(g)Myroides,MEaliceblue,genus,trans,0.553383458646617,0.553383458646617,pos,0.0113703534711723
(g)Myroides,MEblue2,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(g)Myroides,MEdarkturquoise,genus,trans,0.47218045112782,0.47218045112782,pos,0.035542393671932
(g)Myroides,MEindianred4,genus,trans,0.500751879699248,-0.500751879699248,neg,0.0245192684094765
(g)Myroides,MElightblue3,genus,trans,0.544360902255639,0.544360902255639,pos,0.0130826086615195
(g)Myroides,MEmagenta4,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(g)Naxibacter,MEaliceblue,genus,trans,0.606015037593985,0.606015037593985,pos,0.00462261467072207
(g)Naxibacter,MEantiquewhite4,genus,trans,0.545864661654135,-0.545864661654135,neg,0.0127836288762047
(g)Naxibacter,MEbrown4,genus,trans,0.505263157894737,-0.505263157894737,neg,0.0230592294741742
(g)Naxibacter,MEchocolate3,genus,trans,0.524812030075188,-0.524812030075188,neg,0.0175087416588738
(g)Naxibacter,MEdarkmagenta,genus,trans,0.470676691729323,-0.470676691729323,neg,0.0362145516660009
(g)Naxibacter,MEdarkolivegreen,genus,trans,0.481203007518797,-0.481203007518797,neg,0.0317110446244624
(g)Naxibacter,MEdarkturquoise,genus,trans,0.520300751879699,0.520300751879699,pos,0.0186832211431206
(g)Naxibacter,MEdarkviolet,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(g)Naxibacter,MElavenderblush2,genus,trans,0.484210526315789,-0.484210526315789,neg,0.0305084935506666
(g)Naxibacter,MElightblue3,genus,trans,0.506766917293233,0.506766917293233,pos,0.0225881723805918
(g)Naxibacter,MEnavajowhite2,genus,trans,0.499248120300752,-0.499248120300752,neg,0.025021864609018
(g)Naxibacter,MEpaleturquoise,genus,trans,0.523308270676692,-0.523308270676692,neg,0.0178934779804182
(g)Naxibacter,MEsienna2,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(g)Naxibacter,MEtomato4,genus,trans,0.469172932330827,0.469172932330827,pos,0.0368965591814291
(g)Neisseria,MEblueviolet,genus,trans,0.479699248120301,-0.479699248120301,neg,0.0323260692002141
(g)Neisseria,MEbrown,genus,trans,0.499248120300752,0.499248120300752,pos,0.025021864609018
(g)Neisseria,MEburlywood1,genus,trans,0.515789473684211,-0.515789473684211,neg,0.0199197634597036
(g)Neisseria,MEcoral2,genus,trans,0.484210526315789,0.484210526315789,pos,0.0305084935506666
(g)Neisseria,MEcornflowerblue,genus,trans,0.484210526315789,0.484210526315789,pos,0.0305084935506666
(g)Neisseria,MEcyan1,genus,trans,0.481203007518797,0.481203007518797,pos,0.0317110446244624
(g)Neisseria,MEdarkgoldenrod1,genus,trans,0.491729323308271,0.491729323308271,pos,0.0276582275130461
(g)Neisseria,MEdarkorange,genus,trans,0.478195488721805,-0.478195488721805,neg,0.0329503832149577
(g)Neisseria,MEdarkseagreen,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(g)Neisseria,MEdarkseagreen2,genus,trans,0.445112781954887,-0.445112781954887,neg,0.0492252966921177
(g)Neisseria,MEdarkslateblue,genus,trans,0.503759398496241,-0.503759398496241,neg,0.0235380392211682
(g)Neisseria,MEdodgerblue3,genus,trans,0.589473684210526,0.589473684210526,pos,0.0062333691030769
(g)Neisseria,MEfirebrick,genus,trans,0.47218045112782,0.47218045112782,pos,0.035542393671932
(g)Neisseria,MEfirebrick2,genus,trans,0.633082706766917,0.633082706766917,pos,0.00273378687905133
(g)Neisseria,MEfirebrick4,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Neisseria,MEhoneydew1,genus,trans,0.535338345864662,-0.535338345864662,neg,0.0149971296436326
(g)Neisseria,MEhotpink2,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(g)Neisseria,MEindianred3,genus,trans,0.478195488721805,0.478195488721805,pos,0.0329503832149577
(g)Neisseria,MEkhaki3,genus,trans,0.506766917293233,0.506766917293233,pos,0.0225881723805918
(g)Neisseria,MEkhaki4,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(g)Neisseria,MElavenderblush2,genus,trans,0.46015037593985,-0.46015037593985,neg,0.0412007178019545
(g)Neisseria,MElightblue2,genus,trans,0.601503759398496,-0.601503759398496,neg,0.00502320258688202
(g)Neisseria,MElightcoral,genus,trans,0.505263157894737,-0.505263157894737,neg,0.0230592294741742
(g)Neisseria,MElightgreen,genus,trans,0.610526315789474,-0.610526315789474,neg,0.00424878265194704
(g)Neisseria,MElightpink3,genus,trans,0.562406015037594,0.562406015037594,pos,0.00984430003305579
(g)Neisseria,MElightsteelblue,genus,trans,0.487218045112782,0.487218045112782,pos,0.0293419919037082
(g)Neisseria,MElightyellow4,genus,trans,0.553383458646617,-0.553383458646617,neg,0.0113703534711723
(g)Neisseria,MEorange1,genus,trans,0.469172932330827,0.469172932330827,pos,0.0368965591814291
(g)Neisseria,MEorange2,genus,trans,0.497744360902256,0.497744360902256,pos,0.0255325669630838
(g)Neisseria,MEpalegreen4,genus,trans,0.502255639097744,0.502255639097744,pos,0.0240246894652156
(g)Neisseria,MEplum,genus,trans,0.485714285714286,-0.485714285714286,neg,0.0299207825255925
(g)Neisseria,MEpurple2,genus,trans,0.505263157894737,0.505263157894737,pos,0.0230592294741742
(g)Neisseria,MEsalmon,genus,trans,0.509774436090226,-0.509774436090226,neg,0.0216689666215354
(g)Neisseria,MEsalmon2,genus,trans,0.445112781954887,0.445112781954887,pos,0.0492252966921177
(g)Neisseria,MEtomato2,genus,trans,0.473684210526316,0.473684210526316,pos,0.0348799913794966
(g)Nitrobacteria,MEantiquewhite2,genus,trans,0.482706766917293,0.482706766917293,pos,0.0311052168695434
(g)Nitrobacteria,MEdarkmagenta,genus,trans,0.467669172932331,-0.467669172932331,neg,0.0375885102041488
(g)Nitrobacteria,MEdarkolivegreen4,genus,trans,0.467669172932331,-0.467669172932331,neg,0.0375885102041488
(g)Nocardiopsis,MEaliceblue,genus,trans,0.586466165413534,0.586466165413534,pos,0.00657061837110535
(g)Nocardiopsis,MEantiquewhite4,genus,trans,0.592481203007519,-0.592481203007519,neg,0.00591046590218419
(g)Nocardiopsis,MEbrown4,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(g)Nocardiopsis,MEchocolate3,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(g)Nocardiopsis,MEdarkturquoise,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(g)Nocardiopsis,MEnavajowhite2,genus,trans,0.473684210526316,-0.473684210526316,neg,0.0348799913794966
(g)Nocardiopsis,MEpaleturquoise,genus,trans,0.488721804511278,-0.488721804511278,neg,0.0287720300549961
(g)Nocardiopsis,MEtomato4,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(g)Nostocoida,MEaliceblue,genus,trans,0.610526315789474,0.610526315789474,pos,0.00424878265194704
(g)Nostocoida,MEantiquewhite4,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Nostocoida,MEbrown4,genus,trans,0.512781954887218,-0.512781954887218,neg,0.0207797266670458
(g)Nostocoida,MEchocolate3,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Nostocoida,MEdarkmagenta,genus,trans,0.463157894736842,-0.463157894736842,neg,0.0397249664579358
(g)Nostocoida,MEdarkolivegreen,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(g)Nostocoida,MEdarkturquoise,genus,trans,0.524812030075188,0.524812030075188,pos,0.0175087416588738
(g)Nostocoida,MEdarkviolet,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(g)Nostocoida,MEhoneydew1,genus,trans,0.451127819548872,-0.451127819548872,neg,0.0458832588000064
(g)Nostocoida,MElavenderblush2,genus,trans,0.493233082706767,-0.493233082706767,neg,0.0271142049419442
(g)Nostocoida,MElightblue3,genus,trans,0.518796992481203,0.518796992481203,pos,0.0190883943841925
(g)Nostocoida,MElightcyan,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(g)Nostocoida,MEnavajowhite2,genus,trans,0.493233082706767,-0.493233082706767,neg,0.0271142049419442
(g)Nostocoida,MEpaleturquoise,genus,trans,0.536842105263158,-0.536842105263158,neg,0.0146632944255229
(g)Nostocoida,MEtomato4,genus,trans,0.475187969924812,0.475187969924812,pos,0.0342272511450713
(g)Novosphingobium,MEbrown3,genus,trans,0.520300751879699,0.520300751879699,pos,0.0186832211431206
(g)Novosphingobium,MEgreen4,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(g)Oceanobacillus,MEaliceblue,genus,trans,0.533834586466165,0.533834586466165,pos,0.0153370468002174
(g)Oceanobacillus,MEdarkturquoise,genus,trans,0.487218045112782,0.487218045112782,pos,0.0293419919037082
(g)Oceanobacillus,MEdeeppink1,genus,trans,0.509774436090226,-0.509774436090226,neg,0.0216689666215354
(g)Oceanobacillus,MEfirebrick2,genus,trans,0.470676691729323,0.470676691729323,pos,0.0362145516660009
(g)Oceanobacillus,MEhoneydew1,genus,trans,0.445112781954887,-0.445112781954887,neg,0.0492252966921177
(g)Oceanobacillus,MEindianred3,genus,trans,0.461654135338346,0.461654135338346,pos,0.040457634341481
(g)Oceanobacillus,MElightblue3,genus,trans,0.548872180451128,0.548872180451128,pos,0.0122022179622914
(g)Oceanobacillus,MElightcyan,genus,trans,0.490225563909774,-0.490225563909774,neg,0.028210805618894
(g)Oceanobacillus,MElightgreen,genus,trans,0.511278195488722,-0.511278195488722,neg,0.0212206441332248
(g)Oceanobacillus,MEpaleturquoise,genus,trans,0.604511278195489,-0.604511278195489,neg,0.0047531008240938
(g)Ornithinimicrobium,MEaliceblue,genus,trans,0.72781954887218,0.72781954887218,pos,0.000275296264090601
(g)Ornithinimicrobium,MEdarkturquoise,genus,trans,0.547368421052632,0.547368421052632,pos,0.0124901903696035
(g)Ornithinimicrobium,MEdeeppink,genus,trans,0.484210526315789,-0.484210526315789,neg,0.0305084935506666
(g)Ornithinimicrobium,MEgrey60,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(g)Ornithinimicrobium,MElightblue3,genus,trans,0.598496240601504,0.598496240601504,pos,0.00530583620041891
